"date","estimate","lower","upper"
2020-04-07,0.740788096296385,0.585047346063188,0.860141221350463
2020-04-08,0.73998068108061,0.584016579331641,0.859554454406538
2020-04-09,0.739139525352853,0.583009294777597,0.858876988474114
2020-04-10,0.738263147508524,0.581976250332486,0.858322575334548
2020-04-11,0.737350009583616,0.580797729950616,0.857661165033077
2020-04-12,0.736398516464368,0.57968700246717,0.856906461090457
2020-04-13,0.73540701524549,0.578512939109231,0.856222470392044
2020-04-14,0.734373794757305,0.577278578913393,0.855479370172721
2020-04-15,0.733297085283863,0.576024491986503,0.854649856196487
2020-04-16,0.732175058495706,0.574823320384648,0.853754081751299
2020-04-17,0.731005827622848,0.573535191580194,0.852937495354918
2020-04-18,0.729787447895377,0.572280305986874,0.852006468449441
2020-04-19,0.72851791728117,0.570990036658817,0.85099888130768
2020-04-20,0.727195177552306,0.569725230150123,0.849903645149441
2020-04-21,0.725817115714041,0.568364052686792,0.848794642665095
2020-04-22,0.72438156583256,0.566960151623671,0.847645212187154
2020-04-23,0.72288631130023,0.565666306299536,0.846474076670748
2020-04-24,0.721329087579641,0.56426236149154,0.845335717542145
2020-04-25,0.719707585470461,0.562661436458868,0.844011691237324
2020-04-26,0.718019454945874,0.561222004879206,0.842554859051061
2020-04-27,0.716262309608231,0.55965262322786,0.841091349306134
2020-04-28,0.714433731816435,0.558041844159297,0.839472088077118
2020-04-29,0.712531278540412,0.556578353041447,0.837798638246696
2020-04-30,0.710552488000869,0.555032302952952,0.836030245222295
2020-05-01,0.708494887155147,0.553486020388014,0.834293350366135
2020-05-02,0.706356000092467,0.551880411034288,0.832350169060385
2020-05-03,0.704133357403944,0.550151166042133,0.830292070408394
2020-05-04,0.70182450659438,0.548415938260189,0.82808004420032
2020-05-05,0.699427023603866,0.546604365181113,0.82565487489836
2020-05-06,0.69693852550741,0.544926381543801,0.823120448098115
2020-05-07,0.694356684459956,0.543133549507328,0.820465799228143
2020-05-08,0.691679242952044,0.541360551710661,0.817627244650429
2020-05-09,0.688904030437609,0.539578073505083,0.814742658319392
2020-05-10,0.68602898138986,0.537866308749238,0.811785427019902
2020-05-11,0.683052154833253,0.535979745022473,0.808640017685966
2020-05-12,0.679971755389108,0.53417290377486,0.805235264841623
2020-05-13,0.67678615585886,0.532167271743686,0.801509401291778
2020-05-14,0.673493921351907,0.530230562183949,0.797846851408055
2020-05-15,0.67009383494417,0.528265046505637,0.79397055200301
2020-05-16,0.666584924828243,0.526251076751045,0.789943311814488
2020-05-17,0.662966492886255,0.524393570124315,0.785732981543863
2020-05-18,0.659238144581712,0.522386664556937,0.781237261415918
2020-05-19,0.655399820026724,0.520434021329413,0.776515164586155
2020-05-20,0.651451826035801,0.518404995348777,0.771658866078162
2020-05-21,0.647394868927132,0.516277953362952,0.766681588706704
2020-05-22,0.64323008777718,0.514189209833027,0.761307282195699
2020-05-23,0.638959087775105,0.512147270754799,0.755810661184486
2020-05-24,0.634583973260959,0.509853284056293,0.750017437788293
2020-05-25,0.630107379966981,0.507633898658406,0.744037575655676
2020-05-26,0.625532505916447,0.505034845345776,0.73776192186402
2020-05-27,0.620863140371377,0.502511817263616,0.731266027539366
2020-05-28,0.616103690161731,0.500084265354227,0.724743288017648
2020-05-29,0.61125920267738,0.497450726843982,0.718146556941087
2020-05-30,0.606335384763641,0.494733903557637,0.711467177881708
2020-05-31,0.601338616735188,0.491813773919493,0.704681158688903
2020-06-01,0.596275960715614,0.489172301801916,0.697797979418666
2020-06-02,0.591155162524813,0.486240556999174,0.691055826201534
2020-06-03,0.585984646377317,0.483258331966058,0.684270337564312
2020-06-04,0.58077350172514,0.480118013180438,0.677591865583445
2020-06-05,0.575531461680953,0.476957535359786,0.67095357318243
2020-06-06,0.570268872592952,0.473486721178206,0.664983723820808
2020-06-07,0.564996654511419,0.470038615796001,0.659019279362423
2020-06-08,0.559726252486942,0.466449179396675,0.653412884448485
2020-06-09,0.554469578867425,0.462817073339249,0.648556127545508
2020-06-10,0.549238947009378,0.459085757415506,0.644002811406766
2020-06-11,0.544046997079953,0.454915768303684,0.639788320775145
2020-06-12,0.538906614889309,0.450538629270169,0.63588464584335
2020-06-13,0.53383084494579,0.446110036767288,0.632357315690537
2020-06-14,0.52883279915561,0.441455279138319,0.629344586550357
2020-06-15,0.523925562780362,0.436641785686818,0.626563509477293
2020-06-16,0.519122099406338,0.431803748988899,0.623875433388694
2020-06-17,0.514435156757827,0.426589439458091,0.621558200081447
2020-06-18,0.509877175193198,0.421275937599671,0.619178932925259
2020-06-19,0.505460200652722,0.416040070745724,0.616867992041081
2020-06-20,0.501195803680046,0.410702313256418,0.61469119236861
2020-06-21,0.497095005919609,0.405117316466799,0.612497927370511
2020-06-22,0.493168215209414,0.399483106456066,0.610553455061958
2020-06-23,0.489425170056676,0.394163413278914,0.60860310264873
2020-06-24,0.485874893920464,0.388847816335008,0.606690350609472
2020-06-25,0.482525659350677,0.383976794676979,0.604818127297343
2020-06-26,0.479384961667203,0.379284121167328,0.602967318382307
2020-06-27,0.476459501526733,0.374800837095367,0.601117586666932
2020-06-28,0.473755175434891,0.370736430126867,0.59926496251142
2020-06-29,0.471277073031841,0.36720896693063,0.597472019317259
2020-06-30,0.469029479819773,0.364015330481861,0.595831802278659
2020-07-01,0.467015883915324,0.361152114780573,0.594288341714863
2020-07-02,0.465238985399309,0.358771584015302,0.592536827843254
2020-07-03,0.463700706896469,0.356800792288168,0.590795236200748
2020-07-04,0.462402204142365,0.355337146271828,0.58926199962294
2020-07-05,0.461343875474231,0.354459788069705,0.587745921803412
2020-07-06,0.460525369407127,0.354116922234055,0.58634084044926
2020-07-07,0.459945589715071,0.354278903853406,0.584884985365428
2020-07-08,0.459602697717979,0.35490876290076,0.583535295390065
2020-07-09,0.459494111767842,0.35604691717459,0.582088100254037
2020-07-10,0.45961650422083,0.357724545623816,0.580638660659333
2020-07-11,0.459965796464727,0.359663822087154,0.579212338862229
2020-07-12,0.460537152832281,0.36183993211614,0.57786892728283
2020-07-13,0.461324974459504,0.364530568619282,0.576667003354921
2020-07-14,0.462322894332504,0.367670642886853,0.575534577243141
2020-07-15,0.463523774896545,0.371229317850964,0.574488779721152
2020-07-16,0.464919709666954,0.374724665768913,0.573486168519672
2020-07-17,0.466502030275811,0.378385274816055,0.572623199798969
2020-07-18,0.468261320306062,0.382190684339901,0.571878432040694
2020-07-19,0.470187437105011,0.385933470633666,0.571088764732378
2020-07-20,0.472269542535627,0.389796939439625,0.570769535505277
2020-07-21,0.47449614332525,0.393573528580214,0.570396787108771
2020-07-22,0.476855141320764,0.396962923043626,0.57026824191741
2020-07-23,0.479333893574792,0.400205835944047,0.570508099824165
2020-07-24,0.481919281790035,0.403193934865847,0.570949035837202
2020-07-25,0.484597790261248,0.406172851167581,0.571885679137118
2020-07-26,0.487355591098952,0.408684265525538,0.573436443159922
2020-07-27,0.490178635216461,0.411190409307749,0.575617148305111
2020-07-28,0.493052747329069,0.413172807487911,0.578471830316952
2020-07-29,0.495963723063238,0.415241126823078,0.582087994971728
2020-07-30,0.498897426210628,0.417101212637793,0.586479255834995
2020-07-31,0.501839884187187,0.418778650281273,0.591733161750463
2020-08-01,0.504777379865801,0.420026160754835,0.597246595610357
2020-08-02,0.507696538132192,0.42134271677596,0.603358751371975
2020-08-03,0.5105844057538,0.422732804261313,0.609640314186103
2020-08-04,0.513428523434185,0.423859405574773,0.61592965615026
2020-08-05,0.516216989233709,0.4249225155207,0.622443429129101
2020-08-06,0.518938512853978,0.426004644054223,0.629206852729845
2020-08-07,0.521582460593191,0.426844515689388,0.635544046706368
2020-08-08,0.524138891068716,0.427604435279378,0.641917916624231
2020-08-09,0.52659858206133,0.428252043152419,0.64781102906392
2020-08-10,0.528953049054891,0.42882797496834,0.653460054840961
2020-08-11,0.531194556221052,0.429482155987812,0.658867151835933
2020-08-12,0.533316120729065,0.430019010879432,0.663841019720586
2020-08-13,0.535311511346048,0.430302388070107,0.668481514902194
2020-08-14,0.537175242335765,0.430789442931396,0.672647957555515
2020-08-15,0.538902563667546,0.431183131712261,0.676302912903915
2020-08-16,0.540489448516323,0.431421968595896,0.679693191620259
