"date","estimate","lower","upper"
2020-05-09,0.783112504486557,0.652741837860956,0.935042622560856
2020-05-10,0.783325367134955,0.653016922300392,0.934946113761722
2020-05-11,0.783543829126766,0.653265289891722,0.934712227355982
2020-05-12,0.783768111537951,0.653474937820163,0.934550384029622
2020-05-13,0.783998436457719,0.653723604049802,0.934411467174426
2020-05-14,0.784235026129953,0.653904635258551,0.93405641669903
2020-05-15,0.78447810200441,0.654241344016691,0.933815261672082
2020-05-16,0.784727883693881,0.654466011391667,0.933596448624103
2020-05-17,0.784984587833782,0.654616942663129,0.933471241533297
2020-05-18,0.785248426841054,0.654928871309151,0.933254355711562
2020-05-19,0.785519607569716,0.655217037010144,0.933017777283266
2020-05-20,0.785798329860991,0.655544064856524,0.932853473068958
2020-05-21,0.786084784986593,0.65578057326254,0.932529942144886
2020-05-22,0.786379153984529,0.656080976570812,0.932419046270246
2020-05-23,0.786681605887671,0.656412090466866,0.932303719434339
2020-05-24,0.786992295846359,0.656646666258717,0.931987894849794
2020-05-25,0.787311363147393,0.656988048328447,0.931712936111416
2020-05-26,0.787638929133081,0.657374776589267,0.931308928282563
2020-05-27,0.787975095025318,0.657696576126569,0.930878906098559
2020-05-28,0.788319939661238,0.658064974875985,0.930731811453892
2020-05-29,0.788673517148548,0.658436575916597,0.930240591042235
2020-05-30,0.789035854450439,0.65868387141367,0.929844892072077
2020-05-31,0.789406948911771,0.658953296128359,0.92943593164551
2020-06-01,0.789786765740191,0.659168520985556,0.928576594376847
2020-06-02,0.790175235457837,0.659470098014349,0.928200641025157
2020-06-03,0.790572251341341,0.659761961904567,0.927872096583083
2020-06-04,0.790977666869924,0.660016151040325,0.927602352647114
2020-06-05,0.791391293203434,0.660449692626763,0.927457769785925
2020-06-06,0.791812896714209,0.6608023967379,0.927286743349019
2020-06-07,0.792242196598526,0.661314386190635,0.926939581406765
2020-06-08,0.792678862595177,0.66171019989936,0.926542658321262
2020-06-09,0.79312251284025,0.662071933861133,0.926400325893106
2020-06-10,0.793572711888443,0.662545768384325,0.926137468599636
2020-06-11,0.794028968932148,0.66279072141145,0.926168228231852
2020-06-12,0.794490736250042,0.663047112275754,0.926110155623807
2020-06-13,0.794957407916884,0.663236765271828,0.926092750938786
2020-06-14,0.795428318805646,0.663445489838641,0.926201468912823
2020-06-15,0.795902743911881,0.663834130893879,0.926091292987477
2020-06-16,0.796379898028283,0.664111289156643,0.925920763140899
2020-06-17,0.796858935794749,0.664210088975751,0.926198217406211
2020-06-18,0.797338952145792,0.664420932063655,0.926145306106251
2020-06-19,0.797818983172918,0.664632911131496,0.926310183099153
2020-06-20,0.798298007414608,0.664904380766195,0.926490735080349
2020-06-21,0.798774947580832,0.665030060801279,0.926747727532985
2020-06-22,0.799248672712684,0.665333619861136,0.927232293219739
2020-06-23,0.799718000770875,0.665517657374359,0.927360018834434
2020-06-24,0.800181701639596,0.665739039681696,0.928038650410992
2020-06-25,0.800638500524799,0.665985061655821,0.928566777942651
2020-06-26,0.8010870817185,0.666321563430412,0.929410922025659
2020-06-27,0.801526092693412,0.666295511830444,0.930199095504274
2020-06-28,0.80195414848533,0.666098987488246,0.930585589092676
2020-06-29,0.802369836314366,0.666178862591468,0.931391015651335
2020-06-30,0.802771720390627,0.666192561679267,0.93196627924133
2020-07-01,0.803158346845325,0.666184885752734,0.932646038796782
2020-07-02,0.803528248724831,0.666151056265269,0.933628677163362
2020-07-03,0.803879950982939,0.66609509167353,0.934523747067541
2020-07-04,0.8042119754056,0.666066259684374,0.935094699087404
2020-07-05,0.804522845402845,0.666001892189679,0.935647098914974
2020-07-06,0.80481109060442,0.665971645887975,0.936311108304173
2020-07-07,0.805075251198895,0.665799271944827,0.937019581125783
2020-07-08,0.805313881960626,0.66558063030666,0.937605038039005
2020-07-09,0.805525555914929,0.66526255105528,0.935917299540681
2020-07-10,0.805708867598945,0.664946921308723,0.936133596147912
2020-07-11,0.805862435883942,0.664836878018778,0.936929905276253
2020-07-12,0.805984906333852,0.664683942482831,0.937163599529019
2020-07-13,0.806074953084592,0.664389666831612,0.938352783134824
2020-07-14,0.806131280238706,0.66411419163152,0.937738446160765
2020-07-15,0.806152622779987,0.663712974374362,0.938559840450945
2020-07-16,0.806137747022458,0.663178483066999,0.93943554270491
2020-07-17,0.806085450617291,0.662771323732112,0.940165078537781
2020-07-18,0.805994562149546,0.662289310853603,0.940873616445022
2020-07-19,0.805863940363776,0.661576117022466,0.941516298516664
2020-07-20,0.8056924730635,0.661181696155415,0.941846732492287
2020-07-21,0.80547907573411,0.660682911468197,0.942322505737716
2020-07-22,0.805222689941963,0.660109770772341,0.942808852939559
2020-07-23,0.804922281564253,0.659537047083372,0.943232466305298
2020-07-24,0.804576838904871,0.658884629379252,0.94363295306748
2020-07-25,0.804185370750925,0.658116809514282,0.943847602863959
2020-07-26,0.803746904423121,0.657385562697404,0.944125603195925
2020-07-27,0.80326048387092,0.656711743392198,0.9442219163194
2020-07-28,0.802725167860453,0.656092166269966,0.944263589695319
2020-07-29,0.802140028299788,0.655280312231245,0.944348002169641
2020-07-30,0.801504148742323,0.654309126559574,0.944264482987085
2020-07-31,0.800816623105108,0.653553435234229,0.944072739172909
2020-08-01,0.800076554634663,0.652626940719401,0.943868629251043
2020-08-02,0.799283055148655,0.651740855721949,0.943562770695702
2020-08-03,0.798435244577466,0.650872433982096,0.943181652339542
2020-08-04,0.797532250825472,0.649848484041392,0.94274201670276
2020-08-05,0.796573209967659,0.648866656481967,0.94213606992508
2020-08-06,0.795557266793126,0.647696922002452,0.941464048420936
2020-08-07,0.794483575703102,0.646567990749995,0.940626081670531
2020-08-08,0.793351301967358,0.645093562950017,0.939861960697841
2020-08-09,0.792159623339394,0.643939737967619,0.938959681468037
2020-08-10,0.790907732027524,0.642844004523724,0.937865866152264
2020-08-11,0.789594837016132,0.641472271615731,0.936763683092691
2020-08-12,0.788220166728904,0.640136789849522,0.935513708568669
2020-08-13,0.786782972023902,0.638341704581386,0.934059000914173
2020-08-14,0.785282529508981,0.636488853592029,0.932641582564463
2020-08-15,0.783718145165406,0.634977254198938,0.931115804679177
2020-08-16,0.782089158267524,0.633278888846129,0.929408832393274
2020-08-17,0.780394945587225,0.631575715915398,0.927611472736543
2020-08-18,0.778634925873469,0.629818027695379,0.925664276514448
2020-08-19,0.77680856459944,0.628287277176635,0.923499313784801
2020-08-20,0.774915378972757,0.626508679989534,0.921341389018847
2020-08-21,0.772954943207413,0.624644471812121,0.918949387707988
2020-08-22,0.770926894059558,0.623017502612868,0.916525564467341
2020-08-23,0.76883093663253,0.621328618667052,0.913789123378066
2020-08-24,0.766666850459512,0.619216707234681,0.911019129871125
2020-08-25,0.764434495874363,0.617278809734159,0.908363076274554
2020-08-26,0.762133820682485,0.615396072618912,0.905581165806238
2020-08-27,0.759764867143592,0.613412973945599,0.90231681719876
2020-08-28,0.757327779276958,0.611302471792447,0.899059428935765
2020-08-29,0.754822810496888,0.609159372510885,0.895773670924427
2020-08-30,0.752250331581788,0.607100765603457,0.892290884363033
2020-08-31,0.749610838974348,0.604680694411045,0.888720024598068
2020-09-01,0.746904963403026,0.602594395637613,0.885231064975147
2020-09-02,0.744133478806326,0.600386558948135,0.881472176126306
2020-09-03,0.741297311531518,0.598248388868075,0.877648053457611
2020-09-04,0.738397549768505,0.596090899334359,0.873753761763851
2020-09-05,0.735435453167714,0.593817854933223,0.869760020119308
2020-09-06,0.732412462578335,0.591482481709743,0.865570419283661
2020-09-07,0.729330209830072,0.58922515402136,0.861457477705903
2020-09-08,0.726190527468011,0.586791008302914,0.857023081868858
2020-09-09,0.722995458336386,0.584319428046985,0.852659151759846
2020-09-10,0.719747264893135,0.581926477123939,0.848354458657555
2020-09-11,0.716448438123406,0.579597508903769,0.843799064470354
2020-09-12,0.713101705906802,0.577294304696317,0.839153029755694
2020-09-13,0.70971004068049,0.574929775344241,0.834431194753743
2020-09-14,0.706276666228577,0.572441344045339,0.829868955011222
2020-09-15,0.702805063417858,0.569844043114949,0.825414358407737
2020-09-16,0.699298974691486,0.567303809472124,0.821071024499607
2020-09-17,0.695762407125826,0.564836229351403,0.816093886989328
2020-09-18,0.69219963385225,0.562196922785156,0.811287056124287
2020-09-19,0.688615193645364,0.559601227006249,0.806769502865158
2020-09-20,0.685013888482827,0.557163993303081,0.802273428511126
2020-09-21,0.681400778889881,0.554631357640362,0.797751827298727
2020-09-22,0.677781176894693,0.552079607065035,0.793278348468017
2020-09-23,0.674160636438847,0.549442332975434,0.789011386568156
2020-09-24,0.67054494111138,0.546885706205125,0.785041132199094
2020-09-25,0.666940089104626,0.544249889354153,0.781091114070394
2020-09-26,0.663352275326057,0.541610980397257,0.777014466687513
2020-09-27,0.659787870641834,0.538719494255088,0.773229364936362
2020-09-28,0.656253398274631,0.536068253222454,0.769359135909421
2020-09-29,0.652755507429496,0.533303029092157,0.765761745064631
2020-09-30,0.649300944276076,0.530816345598147,0.762668239445558
2020-10-01,0.645896520471854,0.528181176196374,0.759529450641363
2020-10-02,0.642549079467546,0.525941527044389,0.756029535676288
2020-10-03,0.639265460890276,0.523395440627455,0.752753978734799
2020-10-04,0.636052463350606,0.520734510645951,0.749808264892219
2020-10-05,0.632916806063522,0.518008756080737,0.747015616279652
2020-10-06,0.629865089708995,0.515310300301803,0.744374015773598
2020-10-07,0.626903756982821,0.51266544131461,0.741782161571921
2020-10-08,0.624039053301413,0.510242658352255,0.73936722836894
2020-10-09,0.621276988124221,0.508004003483344,0.736918107598978
2020-10-10,0.618623297343992,0.505600064295987,0.734439691449878
2020-10-11,0.616083407168721,0.502991706964713,0.732232033968811
2020-10-12,0.613662399881028,0.500780784415038,0.730227544923438
2020-10-13,0.611364981812869,0.498591785572368,0.728443202887597
2020-10-14,0.609195453818614,0.496349835161032,0.726559291158857
2020-10-15,0.607157684470796,0.494339768611069,0.724662595590771
2020-10-16,0.60525508614362,0.492336162788672,0.722840723852156
2020-10-17,0.60349059409307,0.490686019173235,0.721282872035216
2020-10-18,0.601866648592264,0.489186035450288,0.719659247972095
2020-10-19,0.600385180139158,0.487705161311206,0.718220991915266
2020-10-20,0.599047597722617,0.486510569995103,0.716798568225354
2020-10-21,0.59785478011316,0.485533862283051,0.715553273825022
2020-10-22,0.596807070136355,0.484762520642359,0.714313690085358
2020-10-23,0.595904271888825,0.484174486047865,0.713205743826543
2020-10-24,0.595145650867437,0.483735317556157,0.712148308760624
2020-10-25,0.594529936998738,0.48347561346386,0.711162696370475
2020-10-26,0.594055330575273,0.483392633683469,0.710396198603869
2020-10-27,0.593719511124508,0.483313171736684,0.709629195957332
2020-10-28,0.593519649251547,0.48350976735529,0.708944417769158
2020-10-29,0.593452421505392,0.483662596492407,0.708409618915685
2020-10-30,0.593514028317663,0.483918815202088,0.707724721570188
2020-10-31,0.59370021505038,0.484493883936399,0.707333207343954
2020-11-01,0.59400629616466,0.484736898660562,0.706864434615948
2020-11-02,0.594427182484848,0.485194380737832,0.706734460593845
2020-11-03,0.594957411483685,0.485334224385215,0.706700692525186
2020-11-04,0.595591180455585,0.485714595597748,0.706743327351531
2020-11-05,0.596322382379872,0.486341284649289,0.706995400684986
2020-11-06,0.597144644207377,0.487068203512041,0.707464167429174
2020-11-07,0.598051367236238,0.487720999471236,0.707905432866764
2020-11-08,0.599035769180094,0.488162080533416,0.708372463436556
2020-11-09,0.600090927478001,0.488695210368762,0.709290597907494
2020-11-10,0.601209823353785,0.489427976729514,0.710279271392653
2020-11-11,0.602385386105713,0.489897360852309,0.711356108235821
2020-11-12,0.60361053709702,0.490543876415681,0.712502208860627
2020-11-13,0.604878232924698,0.491296571924441,0.713709570952543
2020-11-14,0.606181507267522,0.492006698243124,0.715224299734646
2020-11-15,0.607513510953427,0.492818147320117,0.716685911233954
2020-11-16,0.608867549838796,0.493634053469009,0.718537112255381
2020-11-17,0.610237120155366,0.494378449267079,0.720038215572998
2020-11-18,0.611615941051152,0.495103546588582,0.721978592004267
2020-11-19,0.612997984126811,0.495867779041311,0.723926694977741
2020-11-20,0.614377499844974,0.496782550574339,0.72578394724225
2020-11-21,0.615749040764267,0.497538728148955,0.728011393075653
2020-11-22,0.617107481619401,0.498265921554693,0.729943494932261
2020-11-23,0.618448036331619,0.499044877141795,0.731866889340919
2020-11-24,0.619766272088283,0.499907726322135,0.73405542730337
2020-11-25,0.621058120675335,0.500793237334907,0.736113327242527
2020-11-26,0.622319887281074,0.501489489649413,0.738104087990901
2020-11-27,0.62354825701401,0.502392050233072,0.740103025637488
2020-11-28,0.624740299391706,0.503142961293113,0.741658441170401
