"date","estimate","lower","upper"
2021-03-02,0.890622075145029,0.524600854843211,0.999987209484387
2021-03-03,0.893380532163923,0.545414580307209,0.99998796531143
2021-03-04,0.896157833439823,0.564331236142799,0.999988822862108
2021-03-05,0.898940044576473,0.58364440564411,0.99998960981136
2021-03-06,0.901712810410655,0.60290967291552,0.99999025655615
2021-03-07,0.904462158274599,0.621187244297641,0.999990667122537
2021-03-08,0.907175125608904,0.637273749130853,0.999991688219409
2021-03-09,0.909840186367803,0.653373012086115,0.999991841934943
2021-03-10,0.912447455796067,0.668100538497977,0.999992219297832
2021-03-11,0.914988711289514,0.682363218090849,0.999992587432359
2021-03-12,0.917457292029316,0.694977604310707,0.999992969712639
2021-03-13,0.919847927479877,0.706983391481952,0.999993135753628
2021-03-14,0.922156530310328,0.718215237491765,0.999993492901688
2021-03-15,0.924379990388708,0.728791272897905,0.999993788863
2021-03-16,0.926516004691994,0.737689275868837,0.999994191215187
2021-03-17,0.928562958731462,0.746925684601362,0.999994296586013
2021-03-18,0.930519852004037,0.755785602575856,0.99999465127407
2021-03-19,0.932386250358861,0.763537095403958,0.999995053436887
2021-03-20,0.934162251161958,0.770469608819838,0.999995150604368
2021-03-21,0.935848452923412,0.776811870164817,0.999995136051342
2021-03-22,0.937445924539543,0.78222692665365,0.999995577246249
2021-03-23,0.93895617054471,0.78720146486021,0.999995894874281
2021-03-24,0.940381088939979,0.792045062363272,0.999996353815223
2021-03-25,0.941722918570596,0.796454119959269,0.999996773530928
2021-03-26,0.942984175207349,0.800161426326019,0.99999702789793
2021-03-27,0.944167580018889,0.803394335760761,0.999997284931623
2021-03-28,0.945275988854702,0.80641362062292,0.999997547108195
2021-03-29,0.946312331759321,0.808938724664323,0.999997914409698
2021-03-30,0.947279567781567,0.81140090437203,0.999998141227506
2021-03-31,0.948180653426878,0.813708600120564,0.999998420639477
2021-04-01,0.949018518763772,0.815769736298033,0.999998571655577
2021-04-02,0.949796045317706,0.817778901869396,0.999998699498273
2021-04-03,0.950516043017865,0.819575812945127,0.999998827202828
2021-04-04,0.951181226908621,0.821202030610206,0.999998946939877
2021-04-05,0.951794196220792,0.822635510716941,0.999999130231721
2021-04-06,0.952357418119731,0.823979914101346,0.999999181848393
2021-04-07,0.952873216441321,0.825263933522886,0.999999305297182
2021-04-08,0.953343763412256,0.826031225798431,0.999999381104185
2021-04-09,0.953771071784014,0.826886035968487,0.999999456447821
2021-04-10,0.954156986893595,0.827547473445074,0.999999531934502
2021-04-11,0.954503180766952,0.828195864776139,0.999999603799352
2021-04-12,0.954811150322658,0.828802227773429,0.999999666238157
2021-04-13,0.955082219413746,0.829397316293462,0.999999706016548
2021-04-14,0.955317543247768,0.830081704968284,0.999999738199296
2021-04-15,0.955518114619472,0.830365453466592,0.999999757141583
2021-04-16,0.95568477242487,0.830712765712801,0.999999778193124
2021-04-17,0.95581821304374,0.83099919720862,0.999999798027391
2021-04-18,0.95591900485748,0.830982099946298,0.99999983180422
2021-04-19,0.955987605812859,0.83100076398041,0.999999846833246
2021-04-20,0.956024383558109,0.831053353185141,0.999999864436019
2021-04-21,0.956029637312757,0.831193380242066,0.999999870874443
2021-04-22,0.9560036204521,0.83121789785174,0.999999883198093
2021-04-23,0.955946562890337,0.831171692287297,0.999999895659189
2021-04-24,0.955858692698603,0.830743532588314,0.999999904429477
2021-04-25,0.955740256952783,0.830413051223146,0.999999916800177
2021-04-26,0.955591542501598,0.829781415273521,0.999999921219378
2021-04-27,0.955412897841698,0.82939780685973,0.999999925551932
2021-04-28,0.955204757130031,0.828476126669505,0.999999929670513
2021-04-29,0.954967666695669,0.827545156976817,0.999999934294467
2021-04-30,0.954702313953055,0.826547134443439,0.999999938493688
2021-05-01,0.954409558303313,0.825237438869772,0.999999937624529
2021-05-02,0.954090462065196,0.824027601915924,0.999999939248683
2021-05-03,0.953746316018957,0.822608905799149,0.999999941566988
2021-05-04,0.953378650789529,0.821165430846239,0.99999994462376
2021-05-05,0.952989225535409,0.819253669730039,0.999999946117244
2021-05-06,0.952579990984425,0.817428605093396,0.999999948962873
2021-05-07,0.952153032948626,0.815551857649426,0.999999949137852
2021-05-08,0.951710510321636,0.81348629296264,0.999999950271848
2021-05-09,0.951254603016385,0.811548060639809,0.999999952767798
2021-05-10,0.950787478470432,0.809084454595496,0.999999954412192
2021-05-11,0.950311274117074,0.806893216818186,0.999999952222635
2021-05-12,0.949828084800172,0.804789996672998,0.999999954676979
2021-05-13,0.949339943393762,0.802849104997753,0.999999955339941
2021-05-14,0.948848789137254,0.800814289491819,0.999999955006669
2021-05-15,0.948356426358519,0.798827761693251,0.999999956676032
2021-05-16,0.947864480983132,0.796877403973593,0.999999959906377
2021-05-17,0.947374361632093,0.794694882056811,0.99999996006285
2021-05-18,0.946887228406315,0.792697946082865,0.999999961184835
2021-05-19,0.946403968946087,0.790281203322181,0.999999960482322
2021-05-20,0.945925179400712,0.788584425700295,0.999999957676179
2021-05-21,0.94545114726377,0.786536950729019,0.99999995752148
2021-05-22,0.944981833578002,0.784609988390679,0.999999953526353
2021-05-23,0.944516854192977,0.78285820913832,0.999999952695451
2021-05-24,0.944055463196591,0.781600359519112,0.999999949992569
2021-05-25,0.943596544802421,0.780141863522088,0.999999944716295
2021-05-26,0.943138621116152,0.778779914676182,0.999999943310309
2021-05-27,0.942679881414824,0.777373521982439,0.999999938029325
2021-05-28,0.942218234039658,0.775729856162356,0.999999936919516
2021-05-29,0.94175137584067,0.774160085509416,0.999999932916741
