"date","estimate","lower","upper"
2020-03-08,0.145267816505118,0.105526346019734,0.196240212468624
2020-03-09,0.146262670743469,0.107908566217278,0.194644486465425
2020-03-10,0.14742667624034,0.110177188309497,0.193551422537573
2020-03-11,0.148762734549918,0.112477072807863,0.192664455852746
2020-03-12,0.150273642953318,0.11480078314059,0.192325068851091
2020-03-13,0.15196210039821,0.117033671864164,0.192607820571691
2020-03-14,0.15383071069671,0.119380090794686,0.19333460881009
2020-03-15,0.155881981728799,0.121671752936191,0.194404983383176
2020-03-16,0.158118319502755,0.124076012814126,0.196072062155357
2020-03-17,0.160542016105189,0.126476414993202,0.1981048622107
2020-03-18,0.163155230828326,0.128932259431623,0.200567646003415
2020-03-19,0.165959964087768,0.13146878718153,0.203273999391862
2020-03-20,0.168958024136615,0.134131853547728,0.206252616403722
2020-03-21,0.172150987036438,0.136932432192885,0.20972895286538
2020-03-22,0.175540150853147,0.139819915738633,0.213454156022899
2020-03-23,0.179126485589206,0.142870735232929,0.217541247374854
2020-03-24,0.182910580913881,0.146010759941174,0.221987668099392
2020-03-25,0.186892594266099,0.149244312877804,0.226741150519275
2020-03-26,0.191072202320431,0.152573915866448,0.231689314819724
2020-03-27,0.195448559054912,0.156120446494881,0.23699862959781
2020-03-28,0.20002026366755,0.159759968186378,0.242547317831129
2020-03-29,0.20478534129725,0.163554173346627,0.248436634405004
2020-03-30,0.209741238886066,0.167445396724426,0.254436889389584
2020-03-31,0.214884837590378,0.171411041353271,0.260772789797162
2020-04-01,0.220212481980584,0.17559565508445,0.267563591409697
2020-04-02,0.225720024984053,0.18000454406097,0.274505974863474
2020-04-03,0.231402886279181,0.184372333320112,0.281687358959155
2020-04-04,0.237256120798799,0.188968517038426,0.289127338872508
2020-04-05,0.243274493279946,0.193626486709687,0.296762089043118
2020-04-06,0.249452554480654,0.198422206382038,0.304622006201105
2020-04-07,0.255784714780917,0.203320943458319,0.312516083615508
2020-04-08,0.262265311338613,0.208394139594138,0.320763015285443
2020-04-09,0.268888665681631,0.213452462199736,0.329144974411866
2020-04-10,0.275649129468264,0.218597548309293,0.337668741841162
2020-04-11,0.282541117033118,0.223972499954241,0.346542212985459
2020-04-12,0.289559124177602,0.229421672436039,0.355073076094922
2020-04-13,0.296697733417839,0.234970850366012,0.364123756495229
2020-04-14,0.303951606549052,0.240598616041088,0.373415920834603
2020-04-15,0.311315465915553,0.246237127020012,0.382696147966541
2020-04-16,0.31878406617687,0.251717202375279,0.39219411653479
2020-04-17,0.326352158608289,0.257552463627432,0.401892873393074
2020-04-18,0.334014450032311,0.263402554459581,0.411794426047116
2020-04-19,0.34176555830957,0.269160885308002,0.421933620181034
2020-04-20,0.349599965902561,0.274916240410863,0.432084193855619
2020-04-21,0.357511972373642,0.280707940228661,0.442370918683509
2020-04-22,0.365495645844557,0.286552399423226,0.452769714847858
2020-04-23,0.37354477253282,0.292505119624299,0.463352587485734
2020-04-24,0.381652802648305,0.298570147630474,0.474038552254494
2020-04-25,0.389812790393995,0.304428236908531,0.484881389257295
2020-04-26,0.398017325835418,0.310475726894175,0.495461466739753
2020-04-27,0.406258457291616,0.316679022907937,0.506273482057431
2020-04-28,0.414527604948005,0.322919604471219,0.517035284441835
2020-04-29,0.422815469736249,0.329041622251651,0.528353965181232
2020-04-30,0.431111945923007,0.334992387013317,0.539601686121997
2020-05-01,0.439406050416518,0.340980485019653,0.550924164940127
2020-05-02,0.447685884953222,0.346964619514371,0.562412290311588
2020-05-03,0.455938647180312,0.35297633835262,0.573969689748297
2020-05-04,0.464150701969554,0.358945121671948,0.585673470409337
2020-05-05,0.472307715558209,0.364361959064009,0.597561280241375
2020-05-06,0.48039484476733,0.36995491716363,0.609404102248377
2020-05-07,0.488396964932692,0.375311285878257,0.62112076283796
2020-05-08,0.496298915683407,0.380732179238786,0.633061089803184
2020-05-09,0.504085743659151,0.385672913436299,0.644447714788967
2020-05-10,0.511742924432869,0.390585430100334,0.656321631963796
2020-05-11,0.519256550749741,0.395213405412565,0.667810688850282
2020-05-12,0.526613479594215,0.399621993555061,0.679405845783792
2020-05-13,0.533801435821779,0.403700092002215,0.690439817499115
2020-05-14,0.540809074534588,0.408063482740653,0.701701074446114
2020-05-15,0.547626007588086,0.411951763314204,0.712798827106452
2020-05-16,0.554242801449983,0.415647446413934,0.723253211788129
2020-05-17,0.560650954274994,0.41878693544882,0.733513397004679
2020-05-18,0.566842859857941,0.421935202075548,0.742974273864987
2020-05-19,0.572811765432858,0.425158961480506,0.752434727283136
2020-05-20,0.57855172935311,0.428903112725524,0.761813961408849
2020-05-21,0.584057583661953,0.430998777243589,0.770509880137612
2020-05-22,0.589324905493313,0.432703147217904,0.77883105421451
2020-05-23,0.594350000111509,0.433946035460865,0.786658574658446
2020-05-24,0.599129897154847,0.434710904433384,0.794070385108361
2020-05-25,0.603662360239011,0.435460107186424,0.801096759251126
2020-05-26,0.607945908480495,0.43564734752621,0.807970394898228
2020-05-27,0.611979846760228,0.435220541601093,0.814728540106903
2020-05-28,0.615764299800229,0.434515249107365,0.82241778269882
2020-05-29,0.619300243625041,0.433378162263654,0.829300156140371
2020-05-30,0.622589527084106,0.43187202300533,0.835628319213221
2020-05-31,0.625634876216451,0.429819419078843,0.84142611063789
2020-06-01,0.628439875636125,0.426745672624624,0.847414191093621
2020-06-02,0.631008923814848,0.423491720862887,0.853082528246867
2020-06-03,0.633347162737602,0.419114601054632,0.85883422086347
2020-06-04,0.635460386122858,0.414439953859177,0.864453078725451
